MENU_TYPE,RESTAURANT_NAME_KOREAN,ADDRESS_KOREAN,MENU_NAME,NATIONAL_PHONE_NUMBER,DISTRICT_NAME,LATITUDE,LONGITUDE,RESTAURANT_NAME_ENGLISH,ADDRESS_ENGLISH,OPENING_HOURS,RATING,RATING_COUNT,PRICE_LEVEL,TAKEOUT_YN,RESERVABLE,BREAKFAST_YN,LUNCH_YN,DINNER_YN,BEER_YN,OUTDOOR_SEAT_YN,MENU_FOR_CHILDREN_YN,RESTROOM_YN,PARKING_LOT_YN,PAYMENT_OPTIONS,REVIEW
식육(숯불구이),삼겹속에 삼겹,"부산광역시 해운대구 반여로27번길 28 (반여동, 1364-4 지상2층)",삼겹살,051-527-3788,해운대구,35.19596466,129.1188094,,"14-1 Seonsuchon-ro, Haeundae, Busan, South Korea",,5.0,3.0,,,,,True,True,True,,False,True,,acceptsCreditCards,"120g costs over 10,000 won, so it's not cheap in the neighborhood, but the quality of the meat is good and the green onion and green onion side dishes go very well with the meat, so it's not a waste of money.

The meat is cut into bite-sized pieces in the old style rather than the large, thick raw meat style these days, and I got the feeling that the owner gave it a mix of fatty parts and michuuri (there was no need to cut it).

Next time I visit, I wonder if I can choose between fatty cuts or michuuri.

Soybean paste has a decent taste, and the back meat is lighter than samgyeop, so try it when you feel like samgyeop.
Very tasty and clean meat, highly recommended
"
중식,비단비,"부산광역시 해운대구 대천로42번길 8 (중동, 지상1,2층 일부)",중화요리,051-747-4333,해운대구,35.17040905,129.170404,,,,,,,,,,,,,,,,,,
한식,벽제령,"부산광역시 해운대구 선수촌로 66 (반여동, 지상2층)",소양념갈비,051-531-2040,해운대구,35.19937752,129.1191748,,"296-99 Bugok-dong, Geumjeong-gu, Busan, South Korea","Monday: 11:00AM–10:00PM
Tuesday: 11:00AM–10:00PM
Wednesday: 11:00AM–10:00PM
Thursday: 11:00AM–10:00PM
Friday: 11:00AM–10:00PM
Saturday: 11:00AM–10:00PM
Sunday: 11:00AM–10:00PM",4.0,145.0,PRICE_LEVEL_MODERATE,True,True,,True,True,True,False,False,True,freeParkingLot,acceptsCreditCards,"Food was good but I feel that it is overpriced for the quantity they give you. The only legitimate deal they have that I can suggest eating is their lunch time special.
Very yummy pork meat restaurant
I ate galbitang.
Of all the restaurants I've been to recently, I had the most satisfying meal.
The food is clean and there is a lot of meat in the soup. It’s cheap too (galbitang 10,000 won)
I'm really satisfied
You can eat imported and domestic meat, as well as cold noodles, and it's delicious and friendly.
Service sucks! The taste is terrible! The ribs are a mess. At least give me something to dip in.. I definitely recommend it!!
"
회집,동백섬 횟집,"부산광역시 해운대구 해운대해변로209번나길 17 (우동, 지상1,2,3층)",생선회,051-741-3888,해운대구,35.16041074,129.1546636,동백섬횟집,"17 Haeundaehaebyeon-ro 209beonna-gil, Haeundae, Busan, South Korea","Monday: 11:30AM–10:30PM
Tuesday: 11:30AM–10:30PM
Wednesday: 11:30AM–10:30PM
Thursday: 11:30AM–10:30PM
Friday: 11:30AM–10:30PM
Saturday: 11:30AM–10:30PM
Sunday: 11:30AM–10:30PM",4.1,837.0,PRICE_LEVEL_EXPENSIVE,,True,,True,True,True,False,False,True,,acceptsCreditCards,"Not the best Korean sashimi place I've experienced, but the quality of seafood was good. Fresh. The amount of food is huge, so be sure to be prepared to eat when you visit here.
Homey food. Price is per person and varied by different types of seafood. Soup is great
I have nothing positive to say about this restaurant. Food was too pricy for what it was. It truly feels like a rip off. I perhaps had too high of expectation from all the hypes and raves from existing reviews. Sashimi came out as soon as we ordered and the food looked like something that was a day old as all the garnish was dried out. What came out after wasn't any better or fresh. Food looked sad. I thought even paying the half of what I paid would have been too much.
This nice surprise is a hidden gem in the ground floor (in Korea that is the 1st floor) of the Incheon Guest House “apart-hotel”. Ladies there are true local cuisine chefs! Great meals for basic prices💚💚💚👍🏾
Not a tourist trap. A genuine fish and seafood place in the Haeundae area.
"
한식,동백삼계탕,"부산광역시 해운대구 마린시티3로 23 (우동, 벽산e오렌지상가 320호 - 325호 )",삼계탕,051-900-9933,해운대구,35.15664443,129.1469274,,,,,,,,,,,,,,,,,,
일식,덴포라,"부산광역시 해운대구 좌동로10번길 21 (중동, 지상2층)",바다가재,051-742-0633,해운대구,35.16735613,129.1701187,,"21 Jwadong-ro 10beon-gil, Haeundae, Busan, South Korea","Monday: 12:00–4:00PM, 5:00–10:00PM
Tuesday: 12:00–4:00PM, 5:00–10:00PM
Wednesday: 12:00–4:00PM, 5:00–10:00PM
Thursday: 12:00–4:00PM, 5:00–10:00PM
Friday: 12:00–4:00PM, 5:00–10:00PM
Saturday: 12:00–4:00PM, 5:00–10:00PM
Sunday: 12:00–4:00PM, 5:00–10:00PM",3.9,172.0,,True,True,False,True,True,True,False,,True,,acceptsCreditCards,"good
Great food, grear atmosphere.
Test good
A place where you can enjoy a lobster course meal at an affordable price.
You can taste various lobster dishes including lobster sashimi.
There are not only halls but also rooms, so you can use them privately.

Cheapness is a relative criterion, not an absolute criterion.
It is around 60,000-70,000 won per person.
I was able to enjoy a lobster course meal at an affordable price!!
You can taste various lobster dishes such as lobster sashimi.
I enjoyed it~~ The lobster sashimi was delicious and the grilled lobster was also delicious.
I had a course meal and it was very delicious, from the basic menu to the dessert.
"
탕류(보신용),남해돼지국밥,"부산광역시 해운대구 선수촌로 184 (반여동, 지상1층)",국밥류,051-523-0468,해운대구,35.20898505,129.1241611,,"Busan, South Korea","Monday: 8:00–10:00AM
Tuesday: 8:00–10:00AM
Wednesday: 8:00–10:00AM
Thursday: 8:00–10:00AM
Friday: 8:00–10:00AM
Saturday: 8:00–10:00AM
Sunday: 8:00–10:00AM",4.0,250.0,PRICE_LEVEL_MODERATE,True,True,True,True,True,True,False,False,True,freeParkingLot,acceptsCreditCards,"Best pig soup in Busan!
Soup and rice 9,000

There were many people in the neighborhood who recommended it, and they also had children's soup, so I came here with my daughter.

As standard, it comes with a rice cake and somen noodles.
The seasoning of the kimchi is not too strong, so adding about a spoonful of salted shrimp is just the right amount (personal preference) You can eat kimchi with a little bit of radish radish kimchi and kimchi kimchi. Everyone knows the taste of kimchi kimchi, and the degree of doneness of kkakdugi at a soup restaurant is important, but it was cooked just right. The meat in the soup is also common at a kukbap restaurant. There is just the right amount of soup (there is no samgyeop), and not enough. When you take the first spoonful of soup, you think, ""Hmm, why is it a good restaurant?"" 'Is it normal?' Should I say that the more I eat it, the more subtle the flavor becomes? It's attractive enough. However, it is not a house that people come from far away, but it is attractive enough in the neighborhood.

Oh, it's good to come with kids because there's children's soup.

The downside is that the garlic stalks were not removed, and I wished the temperature of the soup was hotter. The price of the separate soup is the same at 9,000, but the separate soup is served by pouring the broth from a large pot into the pot and boiling it once more, as the pot stand is placed under the pot. The regular soup is served with the broth that has already been boiled in the pot. It's the same.

Most people eat soup separately, but next time I think I will try eating soup separately.
Even though it was a weekend, parking was smooth and there were no inconveniences in using the restaurant.
When the soup comes out, there is a slight nurinne taste, but when you eat it, it is the real soup. Baeksuk meat is thick and rough, and soup meat is suitable and has a good texture. The sundae was also delicious! It's a place to stop by if you have something to do nearby.
Personally, I would like to recommend the pork soup restaurant in Busan. I've never met anyone who says this stuff doesn't taste good. Customers gradually become addicted to the taste and line up to eat.
The power of Busan people! Pork soup and rice
Since it is open 24 hours a day, you can visit at any time.  There are a variety of menus, so it's okay to go alone with your family.
It is paved, but there is the inconvenience of having to park on the side of the road.
There is a designated parking lot, but I am used to parking on the side of the road.
It's good because you can make as much kimchi as you want.
Savory gyeolmyeongja tea gives a fragrant scent.
"
한식,남도,"부산광역시 해운대구 센텀6로 21 (우동, 인텔리움센텀 205, 206호)",고등어구이,051-905-9292,해운대구,35.17359479,129.1292169,,"Suwon-si, South Korea","Monday: 11:00AM–9:30PM
Tuesday: 11:00AM–9:30PM
Wednesday: 11:00AM–9:30PM
Thursday: 11:00AM–9:30PM
Friday: 11:00AM–9:30PM
Saturday: 11:00AM–9:30PM
Sunday: 11:00AM–9:30PM",4.4,234.0,,,True,False,True,True,True,False,False,True,"freeParkingLot, freeStreetParking",acceptsCreditCards,"This place is way overpriced. The serving size it very small. The taste is only good for certain food items. Overall, I would never ever go back again!
Fresh and delicious!
variety foods and great taste
Namdo restaurant in Yeongtong area. Bee x house. High-ranking hunter. Chuseok too. There are many oxalic acid and so on, but this one is the best in terms of taste. The boss is hot. It's good because they are all private rooms.
We had a year-end dinner. This is a seafood restaurant. It is located on the 2nd floor of Mangpo-dong Food Alley. There were 4 people and we were shown to the room. The room had a cozy feel and I was satisfied with the comfortable atmosphere.
The menu is a Namdo course meal. 100,000 won per person. Since there are many types of beef raw fish (dumchi?), assorted raw fish, skate, bottle fish, jiri, and gulbi + rice, you should be prepared to eat twice as much as usual.
"
한식,낙지볶음개미집,"부산광역시 해운대구 대천로 38 (중동, 지상2층)",낙지볶음,051-744-6446,해운대구,35.17033473,129.1697003,,"23 Jong-ro 12-gil, Jongno District, Seoul, South Korea","Monday: 10:30AM–10:00PM
Tuesday: 10:30AM–10:00PM
Wednesday: 10:30AM–10:00PM
Thursday: 10:30AM–10:00PM
Friday: 10:30AM–10:00PM
Saturday: 10:30AM–10:00PM
Sunday: 10:30AM–10:00PM",4.1,36.0,,True,True,,True,True,True,False,False,True,,acceptsCreditCards,"One of Seoul branches of the Busan’s long-time legendary small octopus diner. They have a couple of pot variations but any of them is a pure rice-caller and soju-drinker.
Delicious food with great view of the “avenue of youth”
If you want to eat nakkobse during your trip to Seoul, please come here 🐙

When I went on a trip to Busan before the coronavirus outbreak, I ate nakkobse at Seomyeon and was so impressed by it that I couldn't forget it. During my trip to Busan at the time, I ate a lot of different foods, as traveling means food training, but I ended up eating nakkobse twice, pushing aside other delicious foods...it was a sinful taste.
I was finally able to go on a trip to Korea and was able to eat Nakkopsae🐙, so I'm very happy! I was on a trip to Seoul, and I really wanted to eat it, so I looked for it near Myeong-dong, and I was so happy that I was able to eat it at a restaurant✨

The lady at the store was kind and asked if she was from Japan. He taught me many things, such as how to eat. In the end, I ate 3 servings + rice and left the restaurant with a full stomach. Nakkopse is the best!

(It will be encouraging if you press [Like 👍🏻] ☺️)
It's a famous restaurant that I've been wanting to try again ever since I ate natchbokkeun (sweet and spicy stir-fried octopus) at the main branch in Busan around 2015. This time, my wish came true as the number of coronavirus cases was decreasing and I was able to come to Korea without a VISA.
Natchi Pokkun is really delicious.
The staff is friendly and cooks for you. Once you are ready to eat, you can eat on your own from then on. It is a fried fish restaurant and is famous for its fish gobsae. Fish and tripe shrimp are included as toppings, and there is also pork belly. As the number of toppings increases, the amount becomes smaller for an adult male, but the taste is good. Amazingly, it is also possible to order for just one person. I mixed it with bean sprouts and seaweed and ate it, and the meat quality was good.
"
한식,기장식당,"부산광역시 해운대구 중동2로 5 (중동, 1층)",가자미찌개,051-743-4944,해운대구,35.16254039,129.164759,Choeseonjang,"27-1 Gongsuhaean-gil, Gijang-eup, Gijang, Busan, South Korea","Monday: Closed
Tuesday: 10:00AM–9:00PM
Wednesday: 10:00AM–9:00PM
Thursday: 10:00AM–9:00PM
Friday: 10:00AM–9:00PM
Saturday: 10:00AM–9:00PM
Sunday: 10:00AM–7:00PM",4.2,92.0,,,True,,True,True,True,False,False,True,,acceptsCreditCards,"Real Korean Sashimi Restaurant, operated by Captain Choi, Fisherman he fishes fish by himself!
with various kinds of Korean side dishes, which you will love it.
If you are foreigner who love Sushi, you can really enjoy the low fish in season.
It taste literally good for me. Good quality and good taste. Main dishes are authentic and side dishes are delicious.
기장 맛집입니다.
Great restaurant where we got to try seafood dishes. The staff is really nice and will show you the proper way to eat each dish.
Captain Choi and his family are more than hospitable. Very welcoming and accommodating. Best Kimche I've ever had too. Captain Choi could tell I was struggling as a foreigner, so he and his family came and sat with me, and put out an entire traditional Korean spread to share with me. Very cool experience, I will never forget!
good, abalone porridge
"
